,host_location,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,en_bookable__f,en_bookable__t,en_id_ver__f,en_id_ver__t,en_room_type__Entire home/apt,en_room_type__Hotel room,en_room_type__Private room,en_available__f,en_available__t,en_profilepic__f,en_profilepic__t,en_prop_type__Boat,en_prop_type__Camper/RV,en_prop_type__Casa particular,en_prop_type__Dome,en_prop_type__Entire bungalow,en_prop_type__Entire cabin,en_prop_type__Entire chalet,en_prop_type__Entire condo,en_prop_type__Entire cottage,en_prop_type__Entire guest suite,en_prop_type__Entire guesthouse,en_prop_type__Entire home,en_prop_type__Entire loft,en_prop_type__Entire place,en_prop_type__Entire rental unit,en_prop_type__Entire serviced apartment,en_prop_type__Entire townhouse,en_prop_type__Entire vacation home,en_prop_type__Entire villa,en_prop_type__Farm stay,en_prop_type__Houseboat,en_prop_type__Island,en_prop_type__Private room,en_prop_type__Private room in barn,en_prop_type__Private room in bed and breakfast,en_prop_type__Private room in boat,en_prop_type__Private room in bungalow,en_prop_type__Private room in casa particular,en_prop_type__Private room in chalet,en_prop_type__Private room in condo,en_prop_type__Private room in cottage,en_prop_type__Private room in earthen home,en_prop_type__Private room in farm stay,en_prop_type__Private room in guest suite,en_prop_type__Private room in guesthouse,en_prop_type__Private room in home,en_prop_type__Private room in loft,en_prop_type__Private room in minsu,en_prop_type__Private room in rental unit,en_prop_type__Private room in resort,en_prop_type__Private room in serviced apartment,en_prop_type__Private room in tiny home,en_prop_type__Private room in townhouse,en_prop_type__Private room in vacation home,en_prop_type__Private room in villa,en_prop_type__Religious building,en_prop_type__Room in aparthotel,en_prop_type__Room in bed and breakfast,en_prop_type__Room in boutique hotel,en_prop_type__Room in hotel,en_prop_type__Room in serviced apartment,en_prop_type__Shipping container,en_prop_type__Tiny home,en_res_time__a few days or more,en_res_time__within a day,en_res_time__within a few hours,en_res_time__within an hour,en_issuperhost__f,en_issuperhost__t
141653,Argentina,100,100,2.0,2.0,4,1.0,2.0,228,5,7,5.0,5.0,7.0,7.0,5.0,7.0,0,0,0,64,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,1.0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141666,"Coral Springs, FL",100,100,1.0,1.0,2,1.0,1.0,151,5,90,5.0,5.0,90.0,90.0,5.0,90.0,29,59,66,303,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141689,"Fort Lauderdale, FL",100,100,1.0,1.0,2,1.0,1.0,100,1,7,1.0,1.0,7.0,7.0,1.0,7.0,30,60,90,365,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141699,"Miami, FL",100,98,4.0,5.0,2,1.0,1.0,165,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,365,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141701,"Fort Lauderdale, FL",100,100,1.0,1.0,5,3.0,2.0,521,1,365,1.0,1.0,365.0,365.0,1.0,365.0,13,37,67,342,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141707,"Dania Beach, FL",100,100,2.0,2.0,2,1.0,1.0,66,1,14,1.0,1.0,14.0,14.0,1.0,14.0,30,60,90,179,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,1.0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141718,"Brno, Czechia",100,100,1.0,1.0,7,3.0,3.0,200,3,368,3.0,3.0,368.0,368.0,3.0,368.0,18,36,36,182,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141721,"Miramar, FL",100,85,5.0,8.0,4,2.0,2.0,83,1,90,1.0,2.0,90.0,90.0,1.1,90.0,2,2,2,2,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,2.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141728,"Miami, FL",100,100,2.0,2.0,5,2.0,3.0,214,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,28,58,88,358,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.81,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141752,"Miami, FL",100,100,1.0,1.0,2,1.0,1.0,72,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141767,"Los Angeles, CA",100,100,2.0,3.0,1,1.0,1.0,80,3,365,3.0,3.0,365.0,365.0,3.0,365.0,0,1,1,75,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141780,"Fort Lauderdale, FL",100,100,3.0,7.0,4,2.0,2.0,126,2,365,2.0,4.0,365.0,365.0,2.1,365.0,17,47,76,76,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141794,"Boca Raton, FL",100,99,5.0,5.0,4,1.0,1.0,86,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,54,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
141803,"Fort Lauderdale, FL",100,100,5.0,6.0,2,1.0,1.0,60,1,60,1.0,1.0,60.0,60.0,1.0,60.0,17,47,77,167,3,3,2,5.0,5.0,5.0,5.0,5.0,4.67,5.0,3,2,1,0,2.43,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141804,"Fort Lauderdale, FL",100,100,9.0,9.0,2,1.0,1.0,60,1,5,1.0,1.0,1125.0,1125.0,1.0,1125.0,5,18,18,18,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,0,1.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141829,"Miami, FL",100,100,1.0,1.0,4,1.0,2.0,118,3,365,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,364,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141832,"Fort Lauderdale, FL",100,100,1.0,1.0,2,1.0,2.0,100,3,180,3.0,5.0,1125.0,1125.0,3.5,1125.0,30,60,90,364,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141846,"Fort Lauderdale, FL",100,100,6.0,6.0,2,1.0,1.0,85,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,15,20,20,20,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141858,"Fort Lauderdale, FL",100,100,3.0,7.0,6,2.0,3.0,140,2,28,2.0,5.0,28.0,28.0,2.1,28.0,4,34,63,63,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141868,Honduras,100,100,4.0,5.0,2,1.0,2.0,80,1,365,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,364,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141869,"New Orleans, LA",100,98,2.0,3.0,4,2.0,2.0,119,3,365,3.0,3.0,365.0,365.0,3.0,365.0,7,37,67,73,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
141881,"Pompano Beach, FL",100,100,1.0,1.0,3,1.0,2.0,103,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,49,79,337,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141886,"Wilton Manors, FL",100,100,1.0,1.0,5,3.0,3.0,168,2,365,2.0,2.0,365.0,365.0,2.0,365.0,25,55,85,265,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141902,"Miramar, FL",100,100,1.0,1.0,2,1.0,1.0,70,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,56,83,83,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141903,"Pompano Beach, FL",100,93,4.0,4.0,4,2.0,2.0,119,3,181,3.0,3.0,181.0,181.0,3.0,181.0,0,23,53,327,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
141905,"Pembroke Pines, FL",100,100,1.0,1.0,2,1.0,1.0,80,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,268,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141908,"New York, NY",100,100,2.0,3.0,2,1.0,2.0,150,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,364,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141930,"Fort Lauderdale, FL",100,100,1.0,1.0,2,1.0,1.0,116,2,14,2.0,2.0,14.0,14.0,2.0,14.0,24,54,84,356,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
141935,United States,100,100,2.0,6.0,2,1.0,1.0,60,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,180,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
141938,"Dania Beach, FL",100,100,3.0,3.0,3,1.0,1.0,157,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141946,"Dania Beach, FL",100,100,3.0,3.0,2,1.0,1.0,97,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141952,"Miami, FL",100,100,1.0,1.0,2,1.0,1.0,60,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,17,47,77,338,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
141954,"Alexandria, VA",100,100,2.0,4.0,4,2.0,2.0,155,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,54,81,81,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
